timestamp,hour,day_of_week,is_raining,rain_intensity,temperature,wind_speed,visibility,revenue_per_min,trip_duration,wait_time,utilization_rate,daily_earnings,positioning_efficiency,ai_prediction_lead_time,ai_confidence_score,prediction_accuracy,operation_type
2024-06-19 00:07:00,0,2,True,5.3,24.2,0.0,6.9,231.57,34.4,6.2,88.1,122360,0.85,152.9,0.88,0.87,ai_enhanced
2024-06-30 08:02:00,8,6,False,0.0,19.0,13.4,8.7,107.52,28.5,4.0,81.3,52420,0.91,154.2,0.81,0.92,ai_enhanced
2024-06-28 23:40:00,23,4,True,5.86,10.9,4.3,6.1,253.76,34.7,6.3,95.0,144646,0.93,82.3,0.91,0.87,ai_enhanced
2024-06-09 10:59:00,10,6,False,0.0,24.3,3.9,11.6,65.52,28.5,4.0,79.2,31147,0.88,171.8,0.76,0.92,ai_enhanced
2024-06-12 17:24:00,17,2,False,0.0,17.2,5.8,20.0,81.4,28.5,3.9,83.0,40561,0.93,131.4,0.9,0.92,ai_enhanced
2024-06-29 10:14:00,10,5,False,0.0,14.1,1.5,16.7,65.51,28.5,4.2,79.2,31131,0.88,163.1,0.89,0.92,ai_enhanced
2024-06-05 21:14:00,21,2,False,0.0,27.6,9.5,11.6,50.72,28.5,4.2,82.8,25193,0.92,133.4,0.82,0.92,ai_enhanced
2024-06-07 13:44:00,13,4,False,0.0,17.4,31.2,20.0,50.49,28.5,4.1,82.4,24968,0.92,118.6,0.78,0.92,ai_enhanced
2024-06-17 04:12:00,4,0,False,0.0,27.5,1.0,12.0,47.5,28.5,3.9,77.5,22101,0.87,158.5,0.88,0.92,ai_enhanced
2024-06-06 08:00:00,8,3,False,0.0,36.1,2.0,14.6,117.87,28.5,4.6,79.4,56133,0.86,61.1,0.76,0.92,ai_enhanced
2024-06-09 22:06:00,22,6,False,0.0,28.3,2.4,13.4,68.98,28.5,3.9,83.4,34519,0.93,169.5,0.92,0.92,ai_enhanced
2024-06-26 14:01:00,14,2,False,0.0,19.1,18.9,18.6,51.68,28.5,4.1,84.4,26163,0.94,144.5,0.8,0.92,ai_enhanced
2024-06-27 19:26:00,19,3,True,1.14,32.1,5.3,8.0,278.12,32.0,5.3,93.2,155535,0.94,152.0,0.78,0.87,ai_enhanced
2024-06-19 13:40:00,13,2,True,1.95,6.2,0.3,8.9,164.57,32.5,5.5,88.2,87127,0.89,104.7,0.9,0.87,ai_enhanced
2024-06-16 05:09:00,5,6,False,0.0,27.4,2.9,15.6,64.06,28.5,4.3,77.5,29769,0.86,136.0,0.75,0.92,ai_enhanced
2024-06-28 13:17:00,13,4,False,0.0,24.4,2.8,20.0,49.19,28.5,4.1,80.3,23699,0.9,61.7,0.9,0.92,ai_enhanced
2024-06-15 18:46:00,18,5,False,0.0,28.9,13.7,19.5,104.01,28.5,4.0,78.6,49051,0.88,90.1,0.91,0.92,ai_enhanced
2024-06-11 07:56:00,7,1,True,3.14,23.1,8.3,5.5,258.74,33.2,5.7,86.7,134614,0.88,74.6,0.89,0.87,ai_enhanced
2024-06-27 09:15:00,9,3,True,5.1,17.5,9.8,5.0,408.11,34.3,6.1,95.0,232623,0.94,172.5,0.84,0.87,ai_enhanced
2024-06-10 19:37:00,19,0,True,0.19,31.9,3.4,7.0,183.95,31.5,5.1,89.9,99218,0.95,107.4,0.91,0.87,ai_enhanced
2024-06-25 04:34:00,4,1,False,0.0,33.7,4.1,14.6,51.03,28.5,3.9,83.3,25501,0.93,151.7,0.88,0.92,ai_enhanced
2024-06-05 13:49:00,13,2,False,0.0,23.5,21.8,15.1,48.28,28.5,3.9,78.8,22829,0.88,175.6,0.9,0.92,ai_enhanced
2024-06-04 08:19:00,8,1,False,0.0,33.1,2.5,13.7,77.6,28.5,4.5,79.2,36865,0.88,125.9,0.82,0.92,ai_enhanced
2024-06-09 02:23:00,2,6,False,0.0,17.5,3.4,16.6,66.5,28.5,3.9,80.4,32079,0.9,118.7,0.9,0.92,ai_enhanced
2024-06-21 10:05:00,10,4,True,0.09,20.0,2.3,11.5,110.37,31.4,5.1,86.3,57143,0.91,121.7,0.85,0.87,ai_enhanced
2024-06-10 07:28:00,7,0,False,0.0,30.6,0.1,15.3,83.07,28.5,4.3,84.7,42237,0.95,101.8,0.93,0.92,ai_enhanced
2024-06-06 04:33:00,4,3,True,1.97,22.3,26.6,6.4,169.44,32.5,5.5,90.9,92367,0.92,110.0,0.9,0.87,ai_enhanced
2024-06-24 19:15:00,19,0,False,0.0,15.2,0.1,13.3,80.29,28.5,4.1,81.9,39457,0.91,170.4,0.79,0.92,ai_enhanced
2024-06-08 19:42:00,19,5,True,6.0,34.8,10.6,0.5,547.75,34.8,6.3,95.0,312220,0.93,107.6,0.92,0.87,ai_enhanced
2024-06-20 00:10:00,0,3,False,0.0,27.3,9.1,16.9,50.18,28.5,4.1,81.9,24660,0.91,68.9,0.94,0.92,ai_enhanced
2024-06-02 19:45:00,19,6,False,0.0,22.0,9.8,12.3,104.21,28.5,4.0,78.8,49242,0.88,175.8,0.83,0.92,ai_enhanced
2024-06-08 06:53:00,6,5,True,17.15,24.2,2.0,3.1,327.49,41.1,8.7,92.3,181269,0.89,125.2,0.8,0.87,ai_enhanced
2024-06-18 13:32:00,13,1,False,0.0,12.3,1.6,17.0,50.12,28.5,4.5,81.8,24601,0.91,103.9,0.86,0.92,ai_enhanced
2024-06-26 22:54:00,22,2,False,0.0,31.6,1.6,6.6,48.25,28.5,4.1,78.8,22804,0.88,83.8,0.88,0.92,ai_enhanced
2024-06-18 17:05:00,17,1,False,0.0,38.1,2.9,20.0,127.04,28.5,4.4,85.5,65209,0.93,109.8,0.85,0.92,ai_enhanced
2024-06-19 16:28:00,16,2,False,0.0,26.0,0.4,20.0,46.99,28.5,4.2,76.7,21622,0.86,103.2,0.83,0.92,ai_enhanced
2024-06-02 16:22:00,16,6,False,0.0,17.3,6.5,16.5,69.29,28.5,4.6,83.8,34835,0.93,141.8,0.83,0.92,ai_enhanced
2024-06-29 09:25:00,9,5,True,8.19,40.8,8.5,11.1,856.49,36.0,6.8,95.0,488200,0.85,82.7,0.77,0.87,ai_enhanced
2024-06-05 14:18:00,14,2,False,0.0,18.3,11.8,20.0,49.02,28.5,4.3,80.0,23537,0.89,112.2,0.95,0.92,ai_enhanced
2024-06-30 14:38:00,14,6,False,0.0,19.5,4.8,15.6,65.0,28.5,4.3,78.6,30652,0.88,110.2,0.92,0.92,ai_enhanced
2024-06-08 11:09:00,11,5,True,4.83,18.4,3.4,3.2,212.08,34.1,6.1,84.2,107188,0.85,91.0,0.75,0.87,ai_enhanced
2024-06-26 17:08:00,17,2,False,0.0,27.5,16.5,20.0,82.21,28.5,3.8,83.9,41371,0.94,107.3,0.75,0.92,ai_enhanced
2024-06-12 23:28:00,23,2,False,0.0,18.4,4.6,20.0,48.95,28.5,4.0,79.9,23466,0.89,106.5,0.8,0.92,ai_enhanced
2024-06-07 20:08:00,20,4,False,0.0,16.6,5.6,15.2,48.95,28.5,4.5,79.9,23467,0.89,80.3,0.85,0.92,ai_enhanced
2024-06-06 05:58:00,5,3,False,0.0,19.3,41.7,8.2,50.43,28.5,4.5,82.3,24911,0.92,136.1,0.87,0.92,ai_enhanced
2024-06-10 09:48:00,9,0,False,0.0,23.2,12.5,20.0,81.02,28.5,4.4,82.7,40179,0.92,142.2,0.87,0.92,ai_enhanced
2024-06-06 01:19:00,1,3,False,0.0,31.8,1.1,14.1,47.16,28.5,4.2,77.0,21780,0.86,159.4,0.9,0.92,ai_enhanced
2024-06-16 12:59:00,12,6,False,0.0,15.3,1.8,8.9,67.93,28.5,4.2,82.1,33478,0.92,171.6,0.94,0.92,ai_enhanced
2024-06-07 03:52:00,3,4,False,0.0,32.9,11.0,6.6,51.65,28.5,4.3,84.3,26123,0.94,70.1,0.92,0.92,ai_enhanced
2024-06-28 08:10:00,8,4,True,8.75,18.1,22.4,5.2,396.46,36.4,6.9,94.2,224158,0.91,100.6,0.85,0.87,ai_enhanced
2024-06-18 08:06:00,8,1,True,3.02,15.4,1.6,10.9,251.47,33.1,5.7,84.3,127158,0.85,149.2,0.9,0.87,ai_enhanced
2024-06-02 11:28:00,11,6,True,0.87,18.3,2.8,9.3,155.07,31.9,5.2,89.8,83559,0.95,67.5,0.83,0.87,ai_enhanced
2024-06-08 02:07:00,2,5,True,2.58,17.3,1.1,7.0,215.99,32.8,5.6,85.8,111170,0.87,169.9,0.82,0.87,ai_enhanced
2024-06-02 02:13:00,2,6,True,2.33,14.4,3.3,0.5,229.64,32.7,5.6,91.2,125674,0.92,104.8,0.89,0.87,ai_enhanced
2024-06-18 03:53:00,3,1,True,3.39,25.7,24.7,11.6,161.56,33.3,5.8,86.6,83972,0.88,89.7,0.86,0.87,ai_enhanced
2024-06-24 00:04:00,0,0,False,0.0,30.9,11.4,6.0,52.04,28.5,4.1,85.0,26528,0.95,139.8,0.9,0.92,ai_enhanced
2024-06-08 16:10:00,16,5,False,0.0,33.1,0.4,7.4,64.98,28.5,4.2,78.6,30631,0.88,97.6,0.93,0.92,ai_enhanced
2024-06-04 16:39:00,16,1,False,0.0,25.6,3.6,0.5,49.53,28.5,4.3,80.8,24024,0.9,68.3,0.83,0.92,ai_enhanced
2024-06-19 14:33:00,14,2,True,0.17,37.4,0.2,10.1,180.74,31.5,5.1,90.8,98484,0.91,149.4,0.88,0.87,ai_enhanced
2024-06-21 03:55:00,3,4,False,0.0,13.7,0.7,17.5,52.07,28.5,4.5,85.0,26549,0.95,127.7,0.8,0.92,ai_enhanced
2024-06-05 08:07:00,8,2,True,0.72,23.0,18.4,6.4,181.92,31.8,5.2,88.9,97032,0.94,156.4,0.9,0.87,ai_enhanced
2024-06-14 00:10:00,0,4,False,0.0,36.9,1.8,3.8,74.18,28.5,4.6,79.9,35567,0.87,158.2,0.94,0.92,ai_enhanced
2024-06-29 19:25:00,19,5,False,0.0,14.5,5.1,18.1,111.27,28.5,4.2,84.1,56144,0.94,170.9,0.92,0.92,ai_enhanced
2024-06-18 15:00:00,15,1,False,0.0,29.8,13.6,8.4,48.3,28.5,4.3,78.8,22850,0.88,115.4,0.88,0.92,ai_enhanced
2024-06-19 03:12:00,3,2,True,0.17,25.7,6.7,5.7,104.02,31.5,5.1,81.3,50764,0.86,179.1,0.77,0.87,ai_enhanced
2024-06-09 11:11:00,11,6,True,0.32,35.3,7.1,3.0,251.45,31.5,5.1,93.6,141201,0.94,123.3,0.81,0.87,ai_enhanced
2024-06-26 13:31:00,13,2,True,1.63,41.1,4.1,0.8,282.78,32.3,5.4,95.0,161182,0.92,166.0,0.8,0.87,ai_enhanced
2024-06-28 12:05:00,12,4,False,0.0,32.0,2.2,20.0,47.78,28.5,4.3,78.0,22359,0.87,163.9,0.92,0.92,ai_enhanced
2024-06-24 09:18:00,9,0,False,0.0,26.4,9.5,20.0,76.26,28.5,4.5,77.8,35597,0.87,165.5,0.78,0.92,ai_enhanced
2024-06-16 02:25:00,2,6,False,0.0,30.2,4.3,15.5,70.4,28.5,4.4,85.1,35960,0.95,87.4,0.94,0.92,ai_enhanced
2024-06-28 01:09:00,1,4,False,0.0,38.2,14.5,8.4,77.0,28.5,4.6,83.0,38331,0.9,85.7,0.89,0.92,ai_enhanced
2024-06-06 21:50:00,21,3,False,0.0,25.6,8.7,20.0,47.94,28.5,4.1,78.3,22507,0.87,153.6,0.92,0.92,ai_enhanced
2024-06-07 03:12:00,3,4,True,2.65,23.8,19.7,5.8,158.53,32.9,5.6,85.0,80856,0.86,145.8,0.84,0.87,ai_enhanced
2024-06-07 20:02:00,20,4,False,0.0,22.5,4.5,10.6,49.91,28.5,4.6,81.5,24398,0.91,112.8,0.94,0.92,ai_enhanced
2024-06-11 13:01:00,13,1,False,0.0,16.9,0.9,5.7,49.63,28.5,4.0,81.0,24126,0.9,108.0,0.77,0.92,ai_enhanced
2024-06-13 19:39:00,19,3,False,0.0,26.2,10.4,6.2,78.5,28.5,4.3,80.1,37720,0.89,64.5,0.75,0.92,ai_enhanced
2024-06-25 10:34:00,10,1,False,0.0,16.6,2.0,19.1,51.94,28.5,3.8,84.8,26417,0.95,74.4,0.94,0.92,ai_enhanced
2024-06-07 07:33:00,7,4,False,0.0,9.9,6.6,12.7,76.43,28.5,4.1,78.0,35758,0.87,89.7,0.78,0.92,ai_enhanced
2024-06-29 04:36:00,4,5,False,0.0,24.4,15.2,17.0,69.8,28.5,4.4,84.4,35351,0.94,70.5,0.8,0.92,ai_enhanced
2024-06-10 23:24:00,23,0,False,0.0,21.5,7.5,20.0,48.08,28.5,4.2,78.5,22644,0.88,121.9,0.83,0.92,ai_enhanced
2024-06-04 05:11:00,5,1,False,0.0,12.6,7.1,19.3,51.56,28.5,3.9,84.2,26038,0.94,80.3,0.85,0.92,ai_enhanced
2024-06-23 06:52:00,6,6,True,8.67,31.3,2.3,3.3,318.74,36.3,6.9,89.8,171720,0.87,130.1,0.81,0.87,ai_enhanced
2024-06-12 23:36:00,23,2,False,0.0,30.2,6.6,19.8,51.27,28.5,4.5,83.7,25742,0.93,81.8,0.85,0.92,ai_enhanced
2024-06-20 20:25:00,20,3,False,0.0,23.0,7.9,20.0,47.16,28.5,3.9,77.0,21780,0.86,98.6,0.89,0.92,ai_enhanced
2024-06-23 13:01:00,13,6,False,0.0,6.6,9.8,11.3,66.55,28.5,4.3,80.5,32133,0.9,76.3,0.78,0.92,ai_enhanced
2024-06-23 18:15:00,18,6,True,7.03,37.5,7.5,5.9,914.2,35.4,6.5,95.0,521097,0.91,88.5,0.86,0.87,ai_enhanced
2024-06-02 13:24:00,13,6,False,0.0,13.6,3.7,13.3,67.16,28.5,4.5,81.2,32725,0.91,120.4,0.94,0.92,ai_enhanced
2024-06-04 08:47:00,8,1,False,0.0,23.6,1.9,9.2,77.01,28.5,4.2,78.6,36306,0.88,100.1,0.82,0.92,ai_enhanced
2024-06-03 15:39:00,15,0,False,0.0,18.2,2.4,20.0,47.31,28.5,4.3,77.2,21923,0.86,106.2,0.75,0.92,ai_enhanced
2024-06-15 22:50:00,22,5,False,0.0,30.4,11.7,15.5,68.44,28.5,4.2,82.8,33986,0.92,81.6,0.86,0.92,ai_enhanced
2024-06-25 01:49:00,1,1,False,0.0,10.1,11.6,6.3,52.11,28.5,4.5,85.1,26595,0.95,138.5,0.93,0.92,ai_enhanced
2024-06-04 13:16:00,13,1,False,0.0,21.4,19.7,20.0,47.91,28.5,4.3,78.2,22483,0.87,116.4,0.95,0.92,ai_enhanced
2024-06-22 01:21:00,1,5,False,0.0,9.3,3.1,8.1,63.69,28.5,4.0,77.0,29427,0.86,83.1,0.92,0.92,ai_enhanced
2024-06-23 02:22:00,2,6,False,0.0,13.9,2.4,20.0,69.88,28.5,4.0,84.5,35425,0.94,78.7,0.87,0.92,ai_enhanced
2024-06-13 09:04:00,9,3,False,0.0,25.3,0.0,13.2,78.53,28.5,4.0,80.1,37753,0.89,79.6,0.91,0.92,ai_enhanced
2024-06-29 09:56:00,9,5,False,0.0,34.8,0.7,9.3,112.16,28.5,4.2,84.8,57038,0.95,112.5,0.82,0.92,ai_enhanced
2024-06-27 19:25:00,19,3,False,0.0,37.6,15.4,15.7,121.62,28.5,4.1,81.9,59758,0.89,165.2,0.85,0.92,ai_enhanced
2024-06-09 14:21:00,14,6,True,1.07,16.8,2.9,5.9,213.68,32.0,5.3,84.9,108810,0.86,97.2,0.75,0.87,ai_enhanced
2024-06-30 20:24:00,20,6,True,4.94,32.0,2.8,4.4,211.84,34.2,6.1,84.1,106943,0.85,172.9,0.9,0.87,ai_enhanced
2024-06-27 07:25:00,7,3,False,0.0,14.2,1.3,13.2,74.75,28.5,4.1,76.3,34199,0.85,90.8,0.94,0.92,ai_enhanced
2024-06-22 04:23:00,4,5,False,0.0,28.6,6.8,6.7,70.13,28.5,4.3,84.8,35686,0.95,97.0,0.94,0.92,ai_enhanced
2024-06-16 19:35:00,19,6,False,0.0,17.7,8.4,17.5,111.57,28.5,4.0,84.3,56444,0.94,92.9,0.88,0.92,ai_enhanced
2024-06-23 10:18:00,10,6,False,0.0,13.0,4.4,20.0,63.26,28.5,4.2,76.5,29029,0.85,60.1,0.95,0.92,ai_enhanced
2024-06-09 10:31:00,10,6,False,0.0,25.8,28.5,6.7,68.78,28.5,4.4,83.2,34317,0.93,85.7,0.8,0.92,ai_enhanced
2024-06-25 05:47:00,5,1,False,0.0,29.2,15.1,11.7,48.97,28.5,4.3,79.9,23490,0.89,175.9,0.91,0.92,ai_enhanced
2024-06-20 20:51:00,20,3,False,0.0,15.1,2.3,15.4,49.34,28.5,4.2,80.5,23839,0.9,89.3,0.77,0.92,ai_enhanced
2024-06-19 06:14:00,6,2,False,0.0,1.8,2.9,16.7,78.86,28.5,4.5,85.0,40202,0.92,113.8,0.79,0.92,ai_enhanced
2024-06-24 09:30:00,9,0,False,0.0,23.7,4.3,20.0,74.7,28.5,4.4,76.2,34154,0.85,68.4,0.78,0.92,ai_enhanced
2024-06-12 22:57:00,22,2,False,0.0,20.2,20.3,17.1,48.89,28.5,3.8,79.8,23411,0.89,78.8,0.77,0.92,ai_enhanced
2024-06-20 13:07:00,13,3,False,0.0,19.8,5.6,16.9,49.0,28.5,3.8,80.0,23518,0.89,125.1,0.75,0.92,ai_enhanced
2024-06-02 18:35:00,18,6,False,0.0,25.8,2.9,13.7,101.91,28.5,4.4,77.0,47088,0.86,129.0,0.9,0.92,ai_enhanced
2024-06-13 22:03:00,22,3,False,0.0,28.3,6.0,17.9,49.82,28.5,4.1,81.3,24314,0.91,118.7,0.84,0.92,ai_enhanced
2024-06-02 22:31:00,22,6,False,0.0,12.8,13.6,14.4,64.47,28.5,4.1,78.0,30158,0.87,148.2,0.9,0.92,ai_enhanced
2024-06-22 11:37:00,11,5,True,3.78,8.2,3.5,4.2,213.22,33.5,5.9,84.7,108339,0.86,133.7,0.88,0.87,ai_enhanced
2024-06-29 10:19:00,10,5,False,0.0,29.2,7.2,15.2,70.38,28.5,4.0,85.1,35931,0.95,150.4,0.77,0.92,ai_enhanced
2024-06-14 03:38:00,3,4,False,0.0,23.2,3.5,12.1,49.63,28.5,4.1,81.0,24127,0.9,71.7,0.87,0.92,ai_enhanced
2024-06-23 11:53:00,11,6,False,0.0,22.4,12.4,17.8,67.54,28.5,4.5,81.7,33095,0.91,179.9,0.94,0.92,ai_enhanced
2024-06-29 15:18:00,15,5,True,0.65,34.3,9.4,6.0,152.75,31.7,5.2,88.5,81077,0.93,109.4,0.75,0.87,ai_enhanced
2024-06-23 11:47:00,11,6,False,0.0,37.1,12.4,12.1,107.43,28.5,4.6,85.7,55261,0.93,124.7,0.9,0.92,ai_enhanced
2024-06-23 16:51:00,16,6,False,0.0,27.7,4.1,19.5,64.09,28.5,3.9,77.5,29802,0.86,119.5,0.92,0.92,ai_enhanced
2024-06-01 21:18:00,21,5,False,0.0,29.6,3.8,15.0,70.3,28.5,4.4,85.0,35851,0.95,135.1,0.81,0.92,ai_enhanced
2024-06-23 18:46:00,18,6,False,0.0,20.5,12.2,20.0,106.57,28.5,4.5,80.5,51501,0.9,118.8,0.89,0.92,ai_enhanced
2024-06-24 03:00:00,3,0,True,0.83,31.3,4.6,3.5,106.77,31.8,5.2,83.5,53482,0.88,121.2,0.76,0.87,ai_enhanced
2024-06-10 05:18:00,5,0,False,0.0,15.2,10.7,11.8,48.19,28.5,4.1,78.7,22747,0.88,65.6,0.78,0.92,ai_enhanced
2024-06-02 19:04:00,19,6,False,0.0,22.0,7.2,19.2,108.7,28.5,3.9,82.1,53578,0.92,68.0,0.77,0.92,ai_enhanced
2024-06-17 10:46:00,10,0,False,0.0,27.6,4.8,20.0,47.52,28.5,4.5,77.6,22112,0.87,174.9,0.91,0.92,ai_enhanced
2024-06-11 19:48:00,19,1,False,0.0,18.5,4.3,10.3,81.07,28.5,4.3,82.7,40228,0.92,152.9,0.77,0.92,ai_enhanced
2024-06-28 08:32:00,8,4,False,0.0,15.9,0.3,9.7,74.83,28.5,4.4,76.3,34273,0.85,85.7,0.89,0.92,ai_enhanced
2024-06-15 11:29:00,11,5,False,0.0,32.1,10.7,12.9,69.19,28.5,4.3,83.7,34730,0.93,93.9,0.79,0.92,ai_enhanced
2024-06-05 08:20:00,8,2,True,0.62,14.2,14.8,9.7,171.51,31.7,5.2,83.8,86248,0.88,76.9,0.77,0.87,ai_enhanced
2024-06-17 15:03:00,15,0,False,0.0,29.8,2.9,20.0,51.9,28.5,4.5,84.7,26383,0.95,179.3,0.81,0.92,ai_enhanced
2024-06-16 08:49:00,8,6,False,0.0,28.8,8.8,11.4,101.65,28.5,4.3,76.8,46848,0.86,117.3,0.76,0.92,ai_enhanced
2024-06-03 01:46:00,1,0,False,0.0,28.2,4.6,13.8,51.65,28.5,3.9,84.3,26123,0.94,157.7,0.8,0.92,ai_enhanced
2024-06-11 16:09:00,16,1,False,0.0,18.4,0.4,2.8,47.91,28.5,4.1,78.2,22478,0.87,81.5,0.89,0.92,ai_enhanced
2024-06-16 14:05:00,14,6,False,0.0,23.1,1.3,7.5,65.0,28.5,4.2,78.6,30648,0.88,121.1,0.93,0.92,ai_enhanced
2024-06-20 06:03:00,6,3,False,0.0,25.8,10.3,20.0,47.46,28.5,3.8,77.5,22062,0.86,112.0,0.79,0.92,ai_enhanced
2024-06-24 18:43:00,18,0,False,0.0,36.1,1.2,8.1,129.69,28.5,4.1,87.3,67955,0.95,71.0,0.79,0.92,ai_enhanced
2024-06-22 02:49:00,2,5,False,0.0,6.2,0.8,6.9,63.87,28.5,4.6,77.2,29599,0.86,119.0,0.8,0.92,ai_enhanced
2024-06-08 06:13:00,6,5,False,0.0,26.5,14.5,17.6,63.57,28.5,4.2,76.9,29322,0.86,72.7,0.92,0.92,ai_enhanced
2024-06-11 17:57:00,17,1,False,0.0,12.8,8.8,20.0,75.43,28.5,4.4,77.0,34827,0.86,78.7,0.91,0.92,ai_enhanced
2024-06-25 22:01:00,22,1,False,0.0,26.3,6.0,20.0,47.5,28.5,4.2,77.5,22094,0.86,165.2,0.95,0.92,ai_enhanced
2024-06-21 19:49:00,19,4,False,0.0,21.7,0.2,18.4,78.37,28.5,4.6,80.0,37599,0.89,144.3,0.94,0.92,ai_enhanced
2024-06-14 09:29:00,9,4,True,15.42,19.1,16.3,5.5,372.81,40.2,8.3,88.6,198207,0.86,170.1,0.78,0.87,ai_enhanced
2024-06-09 17:00:00,17,6,False,0.0,13.7,5.0,9.6,111.89,28.5,3.8,84.6,56769,0.94,131.2,0.9,0.92,ai_enhanced
2024-06-22 14:27:00,14,5,False,0.0,21.1,4.8,10.4,66.69,28.5,3.9,80.6,32270,0.9,153.8,0.77,0.92,ai_enhanced
2024-06-30 02:29:00,2,6,False,0.0,19.1,7.1,20.0,66.26,28.5,3.9,80.1,31852,0.89,160.5,0.84,0.92,ai_enhanced
2024-06-23 10:47:00,10,6,False,0.0,18.4,0.2,10.1,64.58,28.5,4.5,78.1,30256,0.87,158.1,0.82,0.92,ai_enhanced
2024-06-24 06:31:00,6,0,False,0.0,17.5,0.2,15.4,52.04,28.5,3.8,84.9,26525,0.95,116.7,0.92,0.92,ai_enhanced
2024-06-19 14:55:00,14,2,False,0.0,23.0,4.9,8.1,50.97,28.5,4.0,83.2,25443,0.93,178.7,0.82,0.92,ai_enhanced
2024-06-03 20:47:00,20,0,True,1.05,17.2,15.3,2.6,168.3,32.0,5.3,90.2,91125,0.91,113.3,0.8,0.87,ai_enhanced
2024-06-15 13:30:00,13,5,True,5.57,34.1,0.4,8.9,349.23,34.5,6.2,95.0,199059,0.95,149.9,0.82,0.87,ai_enhanced
2024-06-28 19:43:00,19,4,False,0.0,19.5,27.6,14.3,80.77,28.5,3.9,82.4,39936,0.92,177.1,0.81,0.92,ai_enhanced
2024-06-01 18:32:00,18,5,True,0.84,21.5,9.0,6.6,233.73,31.8,5.2,84.6,118651,0.89,85.0,0.9,0.87,ai_enhanced
2024-06-16 07:39:00,7,6,False,0.0,19.0,3.1,8.8,111.01,28.5,4.4,83.9,55875,0.94,68.4,0.79,0.92,ai_enhanced
2024-06-27 23:36:00,23,3,True,1.43,17.6,4.7,3.4,167.29,32.2,5.4,89.7,90035,0.91,163.4,0.78,0.87,ai_enhanced
2024-06-29 13:21:00,13,5,False,0.0,28.0,15.1,10.5,63.39,28.5,4.5,76.6,29149,0.86,155.9,0.87,0.92,ai_enhanced
2024-06-27 13:17:00,13,3,True,0.31,21.2,2.6,6.8,105.12,31.5,5.1,82.2,51840,0.87,175.7,0.82,0.87,ai_enhanced
2024-06-26 16:17:00,16,2,False,0.0,2.1,15.0,20.0,73.3,28.5,4.3,79.0,34736,0.86,74.1,0.81,0.92,ai_enhanced
2024-06-13 16:52:00,16,3,False,0.0,16.7,5.6,20.0,47.11,28.5,3.9,76.9,21736,0.86,155.3,0.89,0.92,ai_enhanced
2024-06-29 06:04:00,6,5,False,0.0,22.4,2.0,20.0,63.04,28.5,3.9,76.2,28833,0.85,73.1,0.82,0.92,ai_enhanced
2024-06-10 14:43:00,14,0,False,0.0,22.1,3.6,19.1,46.74,28.5,4.1,76.3,21393,0.85,160.5,0.92,0.92,ai_enhanced
2024-06-01 03:07:00,3,5,True,1.31,16.2,15.6,3.4,233.95,32.1,5.3,92.9,130431,0.94,166.5,0.76,0.87,ai_enhanced
2024-06-26 01:48:00,1,2,True,0.79,34.4,1.1,2.8,109.05,31.8,5.2,85.3,55789,0.9,119.7,0.93,0.87,ai_enhanced
2024-06-13 09:16:00,9,3,False,0.0,33.1,0.2,12.8,78.9,28.5,4.2,80.5,38103,0.9,155.7,0.77,0.92,ai_enhanced
2024-06-03 04:09:00,4,0,False,0.0,21.8,1.2,20.0,48.5,28.5,4.3,79.2,23036,0.88,69.0,0.89,0.92,ai_enhanced
2024-06-14 01:02:00,1,4,False,0.0,23.4,5.9,9.9,51.85,28.5,3.9,84.6,26332,0.94,148.9,0.76,0.92,ai_enhanced
2024-06-19 11:43:00,11,2,False,0.0,29.4,5.6,13.5,48.15,28.5,4.6,78.6,22704,0.88,178.1,0.83,0.92,ai_enhanced
2024-06-27 13:55:00,13,3,True,5.49,38.5,6.4,8.7,421.87,34.5,6.2,95.0,240467,0.91,109.8,0.9,0.87,ai_enhanced
2024-06-03 23:27:00,23,0,False,0.0,14.8,2.8,8.4,50.44,28.5,4.0,82.3,24918,0.92,141.8,0.83,0.92,ai_enhanced
2024-06-11 21:33:00,21,1,True,8.15,24.4,14.7,6.9,232.11,36.0,6.8,88.3,122934,0.85,62.7,0.89,0.87,ai_enhanced
2024-06-05 00:44:00,0,2,True,14.22,16.3,8.5,7.2,253.79,39.5,8.1,95.0,144662,0.93,171.9,0.9,0.87,ai_enhanced
2024-06-07 17:42:00,17,4,False,0.0,22.1,6.9,17.2,80.5,28.5,4.1,82.1,39669,0.92,132.2,0.87,0.92,ai_enhanced
2024-06-01 07:14:00,7,5,False,0.0,17.0,16.0,16.5,104.04,28.5,4.2,78.6,49080,0.88,109.8,0.85,0.92,ai_enhanced
2024-06-26 12:06:00,12,2,False,0.0,23.3,9.0,10.4,50.17,28.5,3.9,81.9,24648,0.91,113.3,0.85,0.92,ai_enhanced
2024-06-03 09:53:00,9,0,True,2.08,21.0,3.0,5.5,252.62,32.5,5.5,84.7,128320,0.86,148.5,0.79,0.87,ai_enhanced
2024-06-15 10:28:00,10,5,False,0.0,27.6,14.8,6.6,66.43,28.5,4.4,80.3,32019,0.9,72.1,0.82,0.92,ai_enhanced
2024-06-20 04:16:00,4,3,False,0.0,15.1,7.7,12.7,50.63,28.5,4.2,82.7,25110,0.92,106.9,0.89,0.92,ai_enhanced
