timestamp,hour,day_of_week,is_raining,rain_intensity,temperature,wind_speed,visibility,revenue_per_min,trip_duration,wait_time,utilization_rate,daily_earnings,positioning_efficiency,weather_response_delay,operation_type
2024-06-12 21:36:00,21,2,False,0.0,21.2,0.2,16.1,31.73,32.4,8.0,43.4,8256,0.61,28.0,traditional
2024-06-09 14:02:00,14,6,False,0.0,17.7,5.5,11.7,40.31,32.4,5.8,45.9,11109,0.64,42.4,traditional
2024-06-03 23:27:00,23,0,True,0.7,15.4,18.0,8.5,45.56,43.3,10.7,49.2,13457,0.67,32.2,traditional
2024-06-01 14:25:00,14,5,False,0.0,4.6,33.1,9.0,49.63,32.4,6.4,48.0,14285,0.66,23.8,traditional
2024-06-23 06:58:00,6,6,False,0.0,26.4,1.8,13.2,40.24,32.4,7.1,45.8,11067,0.64,43.4,traditional
2024-06-04 19:49:00,19,1,False,0.0,22.7,5.1,8.1,55.92,32.4,6.4,54.6,18318,0.76,17.1,traditional
2024-06-23 15:57:00,15,6,False,0.0,20.6,4.8,10.4,48.2,32.4,6.9,54.9,15881,0.77,37.0,traditional
2024-06-04 03:51:00,3,1,False,0.0,32.8,6.2,8.7,38.52,32.4,7.2,52.7,12172,0.74,35.3,traditional
2024-06-07 21:25:00,21,4,False,0.0,23.3,14.3,19.7,33.09,32.4,7.3,45.2,8982,0.63,44.7,traditional
2024-06-14 13:58:00,13,4,False,0.0,18.2,17.4,13.3,33.72,32.4,7.8,46.1,9326,0.64,23.3,traditional
2024-06-18 15:03:00,15,1,False,0.0,8.2,3.0,5.3,41.17,32.4,8.0,56.3,13905,0.79,37.9,traditional
2024-06-17 04:44:00,4,0,True,2.94,30.5,2.5,5.8,52.93,46.9,12.2,47.7,15145,0.63,15.1,traditional
2024-06-25 14:05:00,14,1,False,0.0,21.4,7.9,13.5,39.99,32.4,6.1,54.7,13117,0.76,19.4,traditional
2024-06-14 02:50:00,2,4,False,0.0,28.6,1.6,15.8,39.81,32.4,5.6,54.4,12997,0.76,15.2,traditional
2024-06-23 13:32:00,13,6,False,0.0,22.0,12.7,19.3,49.92,32.4,8.1,56.9,17038,0.8,19.1,traditional
2024-06-01 02:29:00,2,5,True,4.57,16.8,0.8,3.6,68.66,49.5,13.3,51.6,21241,0.68,27.0,traditional
2024-06-04 18:12:00,18,1,False,0.0,32.1,12.4,19.4,48.41,32.4,6.8,47.3,13732,0.66,22.3,traditional
2024-06-10 11:09:00,11,0,False,0.0,18.3,8.1,9.6,35.16,32.4,6.9,48.1,10141,0.67,17.1,traditional
2024-06-13 02:25:00,2,3,False,0.0,18.9,4.0,19.5,39.89,32.4,7.4,54.5,13052,0.76,41.7,traditional
2024-06-11 06:33:00,6,1,False,0.0,16.1,10.7,11.7,36.67,32.4,5.9,50.1,11032,0.7,24.6,traditional
2024-06-09 18:19:00,18,6,False,0.0,12.2,0.2,20.0,69.33,32.4,7.2,56.4,23471,0.79,35.7,traditional
2024-06-27 18:49:00,18,3,True,1.65,18.4,10.5,11.2,89.34,44.8,11.3,57.5,30825,0.76,22.0,traditional
2024-06-26 11:07:00,11,2,True,2.97,19.5,2.4,9.6,61.41,46.9,12.2,55.3,20387,0.73,41.0,traditional
2024-06-23 00:42:00,0,6,False,0.0,22.6,4.7,20.0,41.31,32.4,7.8,47.1,11664,0.66,18.9,traditional
2024-06-18 05:41:00,5,1,False,0.0,20.1,1.7,20.0,33.95,32.4,7.9,46.4,9455,0.65,28.9,traditional
2024-06-22 21:05:00,21,5,False,0.0,23.5,18.3,17.9,39.53,32.4,8.0,45.0,10682,0.63,28.7,traditional
2024-06-21 08:09:00,8,4,False,0.0,17.5,4.2,12.6,54.34,32.4,6.6,53.1,17298,0.74,42.8,traditional
2024-06-06 02:41:00,2,3,False,0.0,12.1,7.1,19.8,41.48,32.4,5.9,56.7,14115,0.79,18.3,traditional
2024-06-05 02:10:00,2,2,False,0.0,25.7,0.0,14.9,32.43,32.4,6.8,44.3,8627,0.62,27.4,traditional
2024-06-05 12:15:00,12,2,False,0.0,33.8,9.2,11.5,33.88,32.4,6.2,46.3,9415,0.65,21.4,traditional
2024-06-28 09:40:00,9,4,True,6.35,21.3,3.3,6.7,118.57,52.4,14.5,58.4,41523,0.74,15.2,traditional
2024-06-19 07:25:00,7,2,False,0.0,32.2,0.3,19.0,53.2,32.4,7.9,52.0,16584,0.73,18.6,traditional
2024-06-06 22:20:00,22,3,False,0.0,26.6,4.2,14.4,36.44,32.4,7.9,49.8,10893,0.7,38.2,traditional
2024-06-27 07:57:00,7,3,False,0.0,25.9,1.8,17.7,56.38,32.4,6.2,55.1,18625,0.77,39.2,traditional
2024-06-11 04:34:00,4,1,False,0.0,25.1,2.6,14.5,41.66,32.4,6.9,57.0,14237,0.8,27.0,traditional
2024-06-11 22:56:00,22,1,True,2.51,23.6,13.8,7.6,59.28,46.2,11.9,53.4,18998,0.71,15.4,traditional
2024-06-29 19:37:00,19,5,False,0.0,24.7,1.9,12.6,67.11,32.4,6.9,54.6,21993,0.76,24.7,traditional
2024-06-05 12:18:00,12,2,False,0.0,15.7,7.9,15.2,39.79,32.4,7.7,54.4,12985,0.76,22.6,traditional
2024-06-21 19:30:00,19,4,True,3.98,22.5,8.9,9.3,76.4,48.6,12.9,49.2,22540,0.65,39.5,traditional
2024-06-13 12:41:00,12,3,False,0.0,26.7,1.1,13.1,32.44,32.4,7.1,44.3,8631,0.62,36.6,traditional
2024-06-27 17:14:00,17,3,True,3.06,28.2,16.6,3.1,90.6,47.1,12.3,58.3,31695,0.77,18.8,traditional
2024-06-26 04:59:00,4,2,False,0.0,13.9,4.8,14.4,37.46,32.4,5.7,51.2,11511,0.72,40.6,traditional
2024-06-21 16:22:00,16,4,False,0.0,22.4,4.0,18.2,36.54,32.4,6.7,49.9,10950,0.7,40.4,traditional
2024-06-23 13:32:00,13,6,False,0.0,8.5,5.4,10.1,40.65,32.4,7.6,46.3,11294,0.65,32.2,traditional
2024-06-05 01:19:00,1,2,False,0.0,23.8,1.5,13.4,33.58,32.4,7.3,45.9,9250,0.64,28.4,traditional
2024-06-03 15:39:00,15,0,True,1.06,12.4,2.6,9.6,58.53,43.8,10.9,52.7,18524,0.7,20.5,traditional
2024-06-27 19:24:00,19,3,True,3.71,21.5,12.0,5.0,83.5,48.1,12.7,53.7,26924,0.71,25.2,traditional
2024-06-06 12:33:00,12,3,False,0.0,32.6,9.2,14.2,39.97,32.4,6.6,54.6,13103,0.76,20.5,traditional
2024-06-27 09:31:00,9,3,True,2.04,27.4,6.3,5.4,86.75,45.4,11.6,55.8,29060,0.74,23.1,traditional
2024-06-28 02:07:00,2,4,False,0.0,19.0,1.0,15.7,41.83,32.4,7.6,57.2,14356,0.8,15.1,traditional
2024-06-16 06:35:00,6,6,False,0.0,23.7,8.8,10.3,48.7,32.4,6.0,55.5,16214,0.78,21.0,traditional
2024-06-12 01:19:00,1,2,True,1.59,23.5,12.9,7.8,56.26,44.7,11.3,50.7,17112,0.67,29.0,traditional
2024-06-27 07:28:00,7,3,True,4.24,26.2,1.5,3.1,82.13,49.0,13.1,52.9,26049,0.7,36.7,traditional
2024-06-11 06:24:00,6,1,False,0.0,16.6,14.5,17.1,34.53,32.4,6.1,47.2,9780,0.66,19.6,traditional
2024-06-13 04:03:00,4,3,True,1.79,24.5,8.4,1.9,57.91,45.0,11.4,52.2,18128,0.69,24.1,traditional
2024-06-17 16:42:00,16,0,True,6.5,7.2,10.3,8.4,80.52,52.7,14.6,55.5,26812,0.7,30.2,traditional
2024-06-30 13:43:00,13,6,True,0.05,16.3,2.4,5.3,50.6,42.2,10.2,45.6,13830,0.62,17.8,traditional
2024-06-06 01:39:00,1,3,False,0.0,15.2,2.2,17.4,33.57,32.4,5.6,45.9,9244,0.64,40.3,traditional
2024-06-28 06:22:00,6,4,False,0.0,8.3,11.7,15.8,36.44,32.4,6.3,49.8,10892,0.7,42.8,traditional
2024-06-28 23:07:00,23,4,False,0.0,20.0,3.5,10.2,39.78,32.4,5.9,54.4,12981,0.76,38.2,traditional
2024-06-07 14:25:00,14,4,True,4.81,14.8,3.7,7.8,60.72,49.9,13.5,54.7,19934,0.73,18.2,traditional
2024-06-18 05:03:00,5,1,True,1.32,-7.7,0.0,11.3,67.96,44.3,11.1,52.4,21380,0.68,30.0,traditional
2024-06-26 19:18:00,19,2,False,0.0,29.1,18.0,16.8,45.32,32.4,6.9,44.3,12034,0.62,42.6,traditional
2024-06-26 08:47:00,8,2,False,0.0,18.6,0.1,12.8,52.09,32.4,7.9,50.9,15896,0.71,17.7,traditional
2024-06-15 15:26:00,15,5,True,1.53,39.2,8.7,8.7,77.49,44.6,11.2,49.8,23167,0.64,40.1,traditional
2024-06-10 18:29:00,18,0,False,0.0,20.7,18.7,8.2,56.58,32.4,6.4,55.2,18755,0.77,16.5,traditional
2024-06-12 01:08:00,1,2,False,0.0,31.9,26.1,14.1,37.89,32.4,7.1,51.8,11773,0.72,38.3,traditional
2024-06-06 11:39:00,11,3,False,0.0,16.2,3.9,15.1,32.86,32.4,5.7,44.9,8858,0.63,28.3,traditional
2024-06-08 09:33:00,9,5,False,0.0,13.4,8.9,20.0,59.25,32.4,5.5,48.2,17141,0.67,36.1,traditional
2024-06-16 07:38:00,7,6,False,0.0,17.6,4.7,20.0,59.17,32.4,6.9,48.2,17096,0.67,26.3,traditional
2024-06-12 16:32:00,16,2,False,0.0,12.4,2.6,19.4,38.95,32.4,7.0,53.2,12443,0.74,43.0,traditional
2024-06-21 04:09:00,4,4,False,0.0,14.6,0.6,20.0,36.01,32.4,7.3,49.2,10635,0.69,27.8,traditional
2024-06-09 02:10:00,2,6,False,0.0,24.5,5.7,20.0,47.0,32.4,5.9,53.5,15102,0.75,22.3,traditional
2024-06-24 21:03:00,21,0,False,0.0,16.2,8.9,16.5,39.81,32.4,7.7,54.4,12999,0.76,34.1,traditional
2024-06-07 21:28:00,21,4,False,0.0,34.8,0.1,18.7,31.77,32.4,7.0,43.4,8281,0.61,30.5,traditional
2024-06-10 15:25:00,15,0,False,0.0,27.3,9.0,14.7,36.25,32.4,6.1,49.6,10780,0.69,16.9,traditional
2024-06-13 17:27:00,17,3,False,0.0,22.5,0.5,20.0,52.94,32.4,6.0,51.7,16424,0.72,42.5,traditional
2024-06-16 13:26:00,13,6,False,0.0,26.9,23.6,20.0,38.99,32.4,5.9,44.4,10391,0.62,16.6,traditional
2024-06-11 18:34:00,18,1,False,0.0,22.5,38.5,20.0,56.13,32.4,6.6,54.8,18462,0.77,23.0,traditional
2024-06-08 16:51:00,16,5,False,0.0,21.9,3.2,6.0,48.41,32.4,7.3,55.2,16021,0.77,28.2,traditional
2024-06-27 17:19:00,17,3,False,0.0,24.4,0.2,20.0,48.31,32.4,7.5,47.2,13677,0.66,27.4,traditional
2024-06-12 11:54:00,11,2,False,0.0,19.3,3.9,8.3,39.35,32.4,6.8,53.8,12701,0.75,42.5,traditional
2024-06-26 11:42:00,11,2,True,1.23,14.9,10.5,6.6,63.34,44.1,11.0,57.1,21687,0.76,26.6,traditional
2024-06-30 19:21:00,19,6,False,0.0,21.5,0.6,6.6,64.42,32.4,6.5,52.4,20262,0.73,33.5,traditional
2024-06-26 15:53:00,15,2,False,0.0,22.7,6.2,12.9,36.44,32.4,5.6,49.8,10895,0.7,44.1,traditional
2024-06-22 11:33:00,11,5,True,0.3,22.0,7.3,4.4,60.72,42.6,10.4,54.7,19916,0.74,16.9,traditional
2024-06-27 05:19:00,5,3,False,0.0,29.1,23.8,9.4,39.87,32.4,5.6,54.5,13038,0.76,23.0,traditional
2024-06-12 16:35:00,16,2,False,0.0,19.9,12.7,7.6,38.18,32.4,7.5,52.2,11956,0.73,31.4,traditional
2024-06-17 07:39:00,7,0,False,0.0,24.0,5.3,10.0,44.08,32.4,6.0,43.0,11384,0.6,33.7,traditional
2024-06-08 15:17:00,15,5,False,0.0,19.5,2.6,16.6,46.52,32.4,6.1,53.0,14791,0.74,17.0,traditional
2024-06-17 03:20:00,3,0,True,1.39,16.8,0.7,7.8,50.37,44.4,11.1,45.4,13719,0.6,29.2,traditional
2024-06-12 02:03:00,2,2,False,0.0,19.3,12.2,15.7,39.74,32.4,6.8,54.3,12953,0.76,40.4,traditional
2024-06-30 12:30:00,12,6,False,0.0,16.5,12.6,11.7,38.49,32.4,8.2,43.9,10128,0.61,20.6,traditional
2024-06-12 18:06:00,18,2,False,0.0,23.5,18.6,20.0,44.07,32.4,5.6,43.0,11377,0.6,42.8,traditional
2024-06-07 18:05:00,18,4,False,0.0,23.1,7.8,13.6,52.12,32.4,6.4,50.9,15914,0.71,44.1,traditional
2024-06-30 06:08:00,6,6,True,2.46,12.7,4.7,6.0,70.73,46.1,11.9,53.1,22538,0.7,25.0,traditional
2024-06-20 00:51:00,0,3,False,0.0,27.0,7.2,13.2,35.6,32.4,7.3,48.7,10395,0.68,33.2,traditional
2024-06-04 03:05:00,3,1,False,0.0,5.5,4.4,20.0,31.44,32.4,5.7,43.0,8109,0.6,31.9,traditional
2024-06-04 16:20:00,16,1,False,0.0,27.3,5.6,14.0,40.93,32.4,7.8,56.0,13739,0.78,34.9,traditional
2024-06-10 17:21:00,17,0,False,0.0,16.9,1.7,14.8,50.58,32.4,6.3,49.4,14989,0.69,38.7,traditional
2024-06-15 18:48:00,18,5,False,0.0,17.3,2.3,13.3,62.94,32.4,6.9,51.2,19341,0.72,42.6,traditional
2024-06-25 22:19:00,22,1,True,2.2,8.5,13.7,5.5,63.29,45.7,11.7,57.0,21659,0.76,42.0,traditional
2024-06-23 22:26:00,22,6,False,0.0,24.3,1.8,12.5,43.95,32.4,7.4,50.1,13206,0.7,26.1,traditional
2024-06-16 05:05:00,5,6,False,0.0,32.6,1.5,15.8,46.35,32.4,7.0,52.8,14687,0.74,39.2,traditional
2024-06-07 06:10:00,6,4,False,0.0,28.0,23.6,15.4,36.15,32.4,7.1,49.4,10722,0.69,17.1,traditional
2024-06-29 08:09:00,8,5,False,0.0,28.0,5.5,18.3,57.42,32.4,6.6,46.7,16099,0.65,41.8,traditional
2024-06-20 09:37:00,9,3,False,0.0,18.8,1.6,19.1,50.05,32.4,6.1,48.9,14679,0.68,22.2,traditional
2024-06-06 09:04:00,9,3,False,0.0,9.0,3.4,20.0,57.02,32.4,7.5,55.7,19047,0.78,37.4,traditional
2024-06-12 21:19:00,21,2,True,0.42,30.7,2.3,4.4,42.58,42.8,10.5,46.0,11755,0.63,16.9,traditional
2024-06-13 15:23:00,15,3,False,0.0,26.6,11.2,13.2,36.79,32.4,6.9,50.3,11101,0.7,15.5,traditional
2024-06-22 06:41:00,6,5,False,0.0,15.8,12.5,15.4,46.15,32.4,7.6,52.6,14561,0.74,21.5,traditional
2024-06-10 18:00:00,18,0,False,0.0,17.2,6.8,19.6,49.48,32.4,6.3,48.3,14345,0.68,37.4,traditional
2024-06-02 13:48:00,13,6,False,0.0,14.8,2.1,10.9,43.91,32.4,6.6,50.0,13179,0.7,25.2,traditional
2024-06-18 11:41:00,11,1,False,0.0,15.4,4.6,14.2,34.43,32.4,7.5,47.1,9721,0.66,21.9,traditional
2024-06-05 06:18:00,6,2,False,0.0,22.6,12.4,12.6,37.13,32.4,7.8,50.8,11308,0.71,15.5,traditional
2024-06-15 19:59:00,19,5,True,8.13,14.1,6.6,4.6,116.13,55.3,15.7,47.6,33195,0.6,43.3,traditional
2024-06-27 23:01:00,23,3,True,4.33,26.6,15.4,9.6,64.97,49.1,13.1,58.5,22822,0.78,37.1,traditional
2024-06-09 14:14:00,14,6,False,0.0,17.4,5.8,16.7,39.84,32.4,8.1,45.4,10851,0.63,32.6,traditional
2024-06-27 08:05:00,8,3,False,0.0,15.8,1.4,12.5,55.54,32.4,7.9,54.2,18075,0.76,23.6,traditional
2024-06-14 03:35:00,3,4,False,0.0,14.8,5.7,10.0,31.9,32.4,7.1,43.6,8348,0.61,39.2,traditional
2024-06-19 07:37:00,7,2,False,0.0,24.1,0.5,14.9,50.99,32.4,6.8,49.8,15233,0.7,25.7,traditional
2024-06-04 19:09:00,19,1,False,0.0,6.0,3.2,20.0,45.49,32.4,7.3,44.4,12126,0.62,18.7,traditional
2024-06-15 16:27:00,16,5,False,0.0,17.0,6.0,13.5,39.04,32.4,6.0,44.5,10420,0.62,16.7,traditional
2024-06-03 16:46:00,16,0,False,0.0,24.0,1.6,20.0,31.95,32.4,7.3,43.7,8373,0.61,18.0,traditional
2024-06-16 08:01:00,8,6,True,0.81,20.7,5.9,11.6,90.6,43.4,10.7,58.3,31667,0.79,44.3,traditional
2024-06-06 17:01:00,17,3,True,2.19,28.1,3.9,4.6,92.2,45.7,11.7,59.3,32829,0.79,24.7,traditional
2024-06-05 17:18:00,17,2,False,0.0,13.4,27.5,16.9,46.38,32.4,5.8,45.3,12602,0.63,42.4,traditional
2024-06-26 08:45:00,8,2,True,1.62,39.4,0.6,2.6,110.54,44.7,11.3,60.9,40406,0.79,21.8,traditional
2024-06-17 18:50:00,18,0,True,1.19,10.7,19.2,8.4,71.98,44.0,11.0,46.3,20005,0.61,34.0,traditional
2024-06-22 18:30:00,18,5,True,2.28,15.1,1.6,1.3,111.28,45.8,11.8,59.7,39853,0.79,32.3,traditional
2024-06-03 08:12:00,8,0,False,0.0,12.0,2.7,9.0,46.58,32.4,6.8,45.5,12711,0.64,29.3,traditional
2024-06-26 04:40:00,4,2,True,0.23,31.3,0.0,6.3,42.24,42.5,10.4,45.6,11565,0.62,43.1,traditional
2024-06-17 15:34:00,15,0,False,0.0,29.4,21.3,14.5,36.52,32.4,7.9,49.9,10942,0.7,26.5,traditional
2024-06-26 07:41:00,7,2,False,0.0,8.1,9.1,20.0,53.14,32.4,7.5,51.9,16546,0.73,40.8,traditional
2024-06-12 21:16:00,21,2,False,0.0,18.0,18.7,20.0,31.99,32.4,8.0,43.7,8394,0.61,17.1,traditional
2024-06-21 14:45:00,14,4,True,1.43,23.7,4.2,8.3,51.02,44.4,11.2,46.0,14072,0.61,43.0,traditional
2024-06-21 19:19:00,19,4,False,0.0,38.1,3.9,18.2,65.41,32.4,7.8,54.2,21267,0.74,23.5,traditional
2024-06-10 12:38:00,12,0,False,0.0,6.2,11.6,13.7,34.62,32.4,7.6,47.3,9833,0.66,29.9,traditional
2024-06-01 13:47:00,13,5,True,2.51,17.7,2.1,7.2,60.65,46.2,11.9,45.5,16574,0.6,41.5,traditional
2024-06-02 16:31:00,16,6,False,0.0,21.4,17.5,10.5,42.85,32.4,6.2,48.8,12550,0.68,34.2,traditional
2024-06-30 10:48:00,10,6,False,0.0,26.2,8.2,14.4,39.24,32.4,7.7,44.7,10527,0.63,23.9,traditional
2024-06-01 12:14:00,12,5,False,0.0,25.4,0.5,8.6,44.52,32.4,6.6,50.7,13547,0.71,27.4,traditional
2024-06-30 19:53:00,19,6,True,3.35,36.4,3.5,6.2,117.16,47.5,12.5,53.8,37828,0.69,24.8,traditional
2024-06-05 22:24:00,22,2,False,0.0,29.9,13.0,13.2,38.64,32.4,5.9,52.8,12246,0.74,25.5,traditional
2024-06-04 17:46:00,17,1,False,0.0,20.0,7.8,18.4,46.67,32.4,7.7,45.6,12760,0.64,16.2,traditional
2024-06-07 18:56:00,18,4,False,0.0,30.0,0.9,12.7,47.57,32.4,5.5,46.5,13261,0.65,35.3,traditional
2024-06-09 06:25:00,6,6,True,2.11,18.9,0.7,7.6,75.26,45.5,11.6,56.5,25521,0.75,25.7,traditional
2024-06-06 03:00:00,3,3,False,0.0,25.5,4.1,18.9,39.04,32.4,7.1,53.4,12504,0.75,17.3,traditional
2024-06-24 03:50:00,3,0,False,0.0,27.2,7.1,6.9,40.13,32.4,6.2,54.9,13207,0.77,28.4,traditional
2024-06-12 15:36:00,15,2,False,0.0,26.8,5.6,7.3,41.14,32.4,5.7,56.2,13881,0.79,15.5,traditional
2024-06-03 19:31:00,19,0,True,0.69,30.4,6.0,5.9,66.32,43.2,10.7,51.2,20365,0.7,42.9,traditional
2024-06-22 17:15:00,17,5,False,0.0,25.2,19.3,13.7,61.86,32.4,7.3,50.3,18684,0.7,43.3,traditional
2024-06-14 23:46:00,23,4,False,0.0,22.0,1.3,12.3,35.2,32.4,6.6,48.1,10163,0.67,20.5,traditional
2024-06-04 13:52:00,13,1,False,0.0,24.4,8.1,8.6,39.1,32.4,6.4,53.5,12542,0.75,31.7,traditional
2024-06-20 14:12:00,14,3,False,0.0,31.5,3.0,20.0,32.33,32.4,8.0,44.2,8574,0.62,17.6,traditional
2024-06-28 00:16:00,0,4,True,1.11,29.3,8.5,4.5,66.4,43.9,11.0,59.8,23839,0.79,23.3,traditional
2024-06-12 20:13:00,20,2,False,0.0,10.5,0.6,18.4,33.94,32.4,7.8,46.4,9449,0.65,15.8,traditional
2024-06-07 04:54:00,4,4,True,3.5,25.5,3.0,4.5,50.39,47.8,12.6,45.4,13727,0.6,24.8,traditional
2024-06-29 22:44:00,22,5,True,2.29,20.2,5.3,8.9,65.84,45.8,11.8,49.4,19527,0.66,17.1,traditional
2024-06-30 17:42:00,17,6,False,0.0,22.9,6.0,19.3,52.81,32.4,7.9,43.0,13616,0.6,37.9,traditional
2024-06-13 08:30:00,8,3,False,0.0,24.8,2.5,12.6,54.48,32.4,7.5,53.2,17387,0.74,43.0,traditional
2024-06-06 12:20:00,12,3,False,0.0,19.3,26.2,16.2,34.21,32.4,7.7,46.8,9599,0.65,41.7,traditional
2024-06-11 14:05:00,14,1,False,0.0,34.8,4.2,17.8,38.69,32.4,7.4,52.9,12282,0.74,33.9,traditional
2024-06-27 20:55:00,20,3,True,4.23,25.9,13.6,5.2,63.73,49.0,13.1,57.4,21955,0.76,25.4,traditional
2024-06-26 18:23:00,18,2,False,0.0,22.1,2.1,7.6,55.36,32.4,7.5,54.1,17954,0.76,27.3,traditional
2024-06-10 02:46:00,2,0,True,0.47,24.7,1.0,5.4,51.1,42.9,10.5,55.2,16922,0.75,37.7,traditional
2024-06-16 06:02:00,6,6,False,0.0,24.9,21.6,12.5,42.29,32.4,5.8,48.2,12224,0.67,43.4,traditional
2024-06-10 05:13:00,5,0,False,0.0,21.3,4.6,5.6,35.78,32.4,8.0,48.9,10499,0.68,37.8,traditional
2024-06-02 22:47:00,22,6,True,5.78,19.8,0.9,6.6,83.16,51.5,14.1,47.8,23829,0.6,18.0,traditional
2024-06-15 14:45:00,14,5,False,0.0,26.0,2.4,15.2,44.51,32.4,7.0,50.7,13545,0.71,40.8,traditional
2024-06-24 17:42:00,17,0,True,1.75,22.5,3.3,4.2,84.66,45.0,11.4,54.5,27676,0.72,29.2,traditional
2024-06-23 13:57:00,13,6,False,0.0,22.5,9.5,13.5,38.36,32.4,6.7,43.7,10058,0.61,39.8,traditional
2024-06-15 00:55:00,0,5,False,0.0,31.8,21.2,13.9,42.61,32.4,6.1,48.5,12413,0.68,33.9,traditional
2024-06-24 14:25:00,14,0,False,0.0,9.0,1.7,13.2,31.38,32.4,7.6,42.9,8079,0.6,35.1,traditional
2024-06-22 04:46:00,4,5,True,1.78,29.5,1.1,5.6,63.21,45.0,11.4,47.5,18001,0.63,18.7,traditional
2024-06-10 15:09:00,15,0,False,0.0,17.4,11.4,13.6,37.35,32.4,5.6,51.1,11440,0.71,33.2,traditional
2024-06-27 00:36:00,0,3,True,2.1,7.8,23.7,7.1,62.3,45.5,11.6,56.1,20982,0.74,40.3,traditional
2024-06-06 00:24:00,0,3,False,0.0,29.2,8.5,16.0,41.49,32.4,7.6,56.7,14118,0.79,25.5,traditional
2024-06-17 13:35:00,13,0,False,0.0,17.7,2.4,16.1,36.4,32.4,6.5,49.8,10869,0.7,36.4,traditional
2024-06-05 13:41:00,13,2,False,0.0,14.1,0.5,8.0,31.79,32.4,7.2,43.5,8290,0.61,44.7,traditional
2024-06-01 23:23:00,23,5,False,0.0,26.4,4.1,8.1,47.87,32.4,7.5,54.5,15661,0.76,21.2,traditional
2024-06-29 11:45:00,11,5,False,0.0,11.3,0.5,16.1,50.12,32.4,7.6,57.1,17169,0.8,17.4,traditional
2024-06-04 19:54:00,19,1,False,0.0,22.2,14.2,9.2,50.15,32.4,5.8,49.0,14738,0.68,25.5,traditional
2024-06-03 08:37:00,8,0,False,0.0,24.4,3.2,15.7,51.2,32.4,6.9,50.0,15359,0.7,16.3,traditional
2024-06-26 03:18:00,3,2,False,0.0,25.0,4.8,18.5,40.27,32.4,6.7,55.0,13300,0.77,31.2,traditional
2024-06-06 20:08:00,20,3,False,0.0,30.8,0.8,20.0,32.65,32.4,5.7,44.6,8742,0.62,33.1,traditional
2024-06-03 19:12:00,19,0,False,0.0,20.9,1.5,10.8,52.15,32.4,7.3,50.9,15934,0.71,44.6,traditional
2024-06-11 00:13:00,0,1,False,0.0,17.2,8.4,6.6,39.86,32.4,6.9,54.5,13030,0.76,15.7,traditional
2024-06-28 20:42:00,20,4,False,0.0,13.0,7.9,20.0,36.29,32.4,6.8,49.6,10800,0.69,19.5,traditional
2024-06-11 03:58:00,3,1,False,0.0,10.3,4.7,20.0,40.01,32.4,6.8,54.7,13131,0.77,22.6,traditional
2024-06-18 10:51:00,10,1,False,0.0,20.4,7.7,14.2,33.35,32.4,7.2,45.6,9121,0.64,28.3,traditional
2024-06-20 18:52:00,18,3,False,0.0,19.6,8.7,11.8,48.12,32.4,6.7,47.0,13569,0.66,35.0,traditional
2024-06-21 11:00:00,11,4,False,0.0,16.7,2.6,11.5,38.07,32.4,5.6,52.0,11886,0.73,18.8,traditional
2024-06-14 17:26:00,17,4,False,0.0,26.6,11.4,17.3,56.14,32.4,6.0,54.8,18465,0.77,20.0,traditional
2024-06-26 08:57:00,8,2,False,0.0,29.9,54.5,16.4,49.86,32.4,6.1,48.7,14565,0.68,33.2,traditional
2024-06-19 13:48:00,13,2,False,0.0,18.3,18.5,15.6,40.46,32.4,7.7,55.3,13431,0.77,31.7,traditional
2024-06-19 05:38:00,5,2,False,0.0,22.3,4.1,20.0,38.36,32.4,5.5,52.4,12071,0.73,29.9,traditional
2024-06-13 02:58:00,2,3,False,0.0,20.5,5.5,9.5,38.48,32.4,6.6,52.6,12145,0.74,27.1,traditional
2024-06-05 23:02:00,23,2,False,0.0,14.8,2.5,17.6,37.69,32.4,6.8,51.5,11654,0.72,21.4,traditional
2024-06-17 07:14:00,7,0,False,0.0,23.3,23.4,9.7,48.72,32.4,7.1,47.6,13907,0.67,27.4,traditional
2024-06-01 07:19:00,7,5,True,2.04,5.1,6.4,5.5,106.39,45.4,11.6,57.1,36425,0.76,37.5,traditional
2024-06-28 18:25:00,18,4,False,0.0,35.4,3.5,17.2,63.01,32.4,6.9,52.2,19734,0.72,33.4,traditional
2024-06-13 01:06:00,1,3,False,0.0,30.8,1.3,13.1,36.53,32.4,5.5,49.9,10946,0.7,28.7,traditional
2024-06-20 07:41:00,7,3,False,0.0,27.5,11.8,13.1,54.89,32.4,8.1,53.6,17654,0.75,27.5,traditional
2024-06-17 05:03:00,5,0,False,0.0,24.1,4.2,15.6,36.24,32.4,7.2,49.5,10774,0.69,34.9,traditional
2024-06-13 00:26:00,0,3,False,0.0,32.9,10.6,15.6,32.57,32.4,7.4,44.5,8699,0.62,34.9,traditional
2024-06-23 11:10:00,11,6,False,0.0,21.1,6.3,13.1,47.02,32.4,5.5,53.6,15115,0.75,19.4,traditional
2024-06-30 03:26:00,3,6,False,0.0,40.4,10.6,13.9,56.03,32.4,7.3,54.2,18210,0.74,26.1,traditional
2024-06-27 16:43:00,16,3,False,0.0,34.7,5.9,12.2,33.39,32.4,7.7,45.6,9144,0.64,17.2,traditional
2024-06-27 15:17:00,15,3,False,0.0,22.9,3.8,15.7,39.07,32.4,6.3,53.4,12519,0.75,21.9,traditional
